id,name,industry,website_url,linkedin_url,facebook_url,twitter_url,raw_address,short_description,estimated_num_employees,annual_revenue,domain
5da45291988bdd0001aea4a9,A&A Opleidingen,higher education,http://www.aaopleidingen.nl,http://www.linkedin.com/company/a-a-opleidingen,,,"Wateringweg 141, Haarlem, Noord-Holland 2031 EG , NL","A&A Opleidingen is als geaccrediteerd opleider toonaangevend voor cursussen op het gebied van salarisadministratie en financiële administratie.\\A&A Opleidingen richt zich daarbij ondermeer op het ontwikkelen en realiseren van update cursussen ten behoeve van personen actief in het functiegebied salarisadministratie als wel in het functiegebied bedrijfs- (financiële) administratie. Deze opleiding en functiegebieden zijn onder meer gerelateerd aan de daarop betrekking hebbende examenlijnen bij de Associatie voor Examinering (PDB, MBA, PDL, VPS).\\Voor deelname aan deze op de actualiteit afgestemde update cursussen wordt een deelnamecertificaat afgegeven namens de Associatie voor Examinering en A&A Opleidingen. Door het volgen van deze cursussen worden PE-punten behaald die als voorwaarde gelden om geregistreerd te blijven in respectievelijk het NIRPA-register als wel ten behoeve van het RFM (Register voor Financieel Management).\\Daarmee biedt A&A Opleidingen een maatschappelijk verantwoord uniek product dat het gehele traject van het verkrijgen van actuele kennis, gekoppeld aan een officieel certificaat en mogelijke opname in een register omvat. Bovendien is ten behoeve van kwaliteit en inhoud de Associatie voor Examinering betrokken bij onze opleidingen.\\Het is mogelijk deel te nemen aan deze opleidingen op basis van inschrijving voor de plaatsen Amsterdam, Apeldoorn, Breda, Drachten, Eindhoven, Maastricht, Rotterdam, Utrecht of Zwolle. Daarnaast is het ook mogelijk bij voldoende deelname de opleidingen Inhouse te organiseren.\\A&A Opleidingen is geaccrediteerd door de Stichting Permanente Educatie Nederland/CEDEO voor de verzorging van comptabele opleidingen en door de Stichting Nederlandse Associatie voor Examinering.",1,,aaopleidingen.nl
55f52c52f3e5bb6f1700190c,A G A,insurance,http://www.agaii.com,http://www.linkedin.com/company/a-g-a,,,"1176 N Kentucky St, Kingston, TN 37763, US","A G A is an insurance company based out of 1176 N Kentucky St, Kingston, TN, United States.",7,,agaii.com
54a1292869702d8cfcefa501,A&A Investment,food & beverages,http://www.acquaetrusca.com,http://www.linkedin.com/company/a&a-investment,,,,Production and distribution of beverages,5,,acquaetrusca.com
55f84579f3e5bb0a2e001464,A A A Cleaning Services,consumer services,http://www.aaacleaninginc.com,http://www.linkedin.com/company/a-a-a-cleaning-services,,,"1044 Commercial St Se, Salem, OR 97302, US","A A A Cleaning Services is a consumer services company based out of 1044 Commercial St Se, Salem, OR, United States.",8,,aaacleaninginc.com
54a12ad269702d90a20d6b02,A&A Group,marketing and advertising,http://www.aa-grp.com,http://www.linkedin.com/company/a&a-group,https://www.facebook.com/aagroup,https://www.twitter.com/aagroupnyc,"156 West 56th Street, 3rd Floor, New York, New York 10019, US","Attentive media buying and effective creative production.\\For over 11 years, A&A Group has been orchestrating global marketing campaigns for select clients nationwide. Combining tailored media strategy, impactful creative messaging, exceptional analysis, and results-driven optimization, we expand brands to their full potential. And consistently deliver results at the best ROI possible.\\Our experienced team has cultivated a deep understanding of niche markets and specialized products, and the latest technologies. Unmatched expertise, extensive publisher partnerships and careful strategic analysis combine to create long-lasting client relationships – the key to every successful campaign.\\MEDIA\Media Planning & Buying | Digital Strategy | PPC | Social Media | Mobile | Display | Video | Remarketing | Search Engine Marketing | SEO | Email Marketing | Direct Mail | Print/Outdoor/TV/Radio | Ad Tagging/Trafficking | Data Analytics | ROI Tracking & Reporting\\CREATIVE\Branding | Logo Design | Landing Pages | Websites | E-mails | Print Layouts | Print Resizes | Digital Banners | Social Media Pages | Social Media Ads | Photography | Signage | Video",45,6800000.0,aa-grp.com
59bba003a6da98fc3149e3fe,A&A Development,consumer services,http://www.aadevelopmentinc.com,,,,"18375 Ventura Blvd, Ste 327, Tarzana, CA 91356",,0,,aadevelopmentinc.com
57c5061aa6da986ab6214396,A&A DesignWorks,graphic design,http://www.aadesignworks.com,http://www.linkedin.com/company/a&a-designworks,,,,"A&A DesignWorks focuses on projects ranging from marketing collateral to powerpoint presentations for companies in legal services, healthcare, technology, publication, and non-profit industries. A&A DesignWorks is knowledgeable in the creative process from concept to completion and has experience working with marketing associates and art directors at larger companies and owners of small businesses.",0,,aadesignworks.com
5da12236aa0b100001fb093a,A. A. Constructions,construction,http://www.aa-constructions.com,http://www.linkedin.com/company/a.-a.-constructions,https://www.facebook.com/AAConstructionsNeemuch/,https://twitter.com/aaconstruct_nmh,"Bungalow number 46, 1st Floor,, Salma Markey, Tagore Marg,, Neemuch, Madhya Pradesh 458441, IN","Since its founding, A.A. Constructions has earned its reputation as a builder of landmark, one-of-a-kind structures.A.A. Constructions' success is grounded in the company's dedication to the success of its clients and its people.\\A.A. Constructions is a full-service construction company offering a range of services including: General contracting, Pre-construction services, Construction consulting, Program management, Construction management, Design-build, and Concrete construction.\\We have the ability and resources to self-perform cast-in-place concrete and rebar placement, carpentry, drywall/acoustical ceilings, minor excavation and general conditions.\\A.A. Constructions was founded based on the core values of teamwork, integrity and commitment. Today, The company's reach is global, and our people uphold its founder's vision to provide valuable services to clients.\\A.A. Constructions' insistence on quality of service, hard work, and responsiveness to client needs remains the company credo and has led to its success in a competitive industry.\\A.A. Constructions has become the leading industry exponent of the transformational construction tool and process Building Information Modeling (BIM), with more than $50 billion in BIM project experience.\\A.A. Constructions first made its mark on the industry by pioneering the use of steel-reinforced concrete for general building, which allowed our company to deliver safer, stronger, and more efficient buildings to clients.",5,,aa-constructions.com
55e7cd8df3e5bb0fc7000a6d,A&A Transportation,transportation/trucking/railroad,http://www.aandatransportation.com,http://www.linkedin.com/company/a&a-transportation,,,"965 Piedmont Road, Suite 220, Marietta, Georgia 30066, US","Experienced nationwide 3rd party logistics organization providing exceptional full truck load and air freight transportation in the domestic U.S. Canada, Alaska and Hawaii.",28,,aandatransportation.com
5a9f1ceea6da98d93be78d87,Defence,oil & energy,http://www.ausglobetrade.com.au,http://www.linkedin.com/company/ausglobe-trade-pty-ltd,,,,"AusGlobeTrade, is an Australian General trading Company founded on edge technology Market demands, accompanied by well-organized professional local networks, reinforced with dedicated domestic resources along with convincing market bonds. The Company pursue its goals through innovative representation and sale strategies based on our professional strings with our rich profile market clients. Corporation portfolio extends to four strategic trading areas; Medicals & Dentals, Airport & aviation, Oil; Gas & Petrochemicals along with Power & infrastructure.\Company strong regional market presence in Gulf area countries together with other regions, guarantees robust representation of our cutting edge technology manufacturers to our valued market clients.\AusGlobeTrade, is vigorously involved in European, Scandinavian, Asian, Middle Eastern and Arabian Golf Countries, in addition to Australia and United states.\Our rich-profile manufacturers are from United States, France, Germany, Japan, Switzerland, Norway, Austria & Korea.",140,,ausglobetrade.com.au
5e57331c7c9b6500014c74ac,A&A EVENT,events services,http://www.a-and-a-event.com,http://www.linkedin.com/company/a-a-event,https://facebook.com/aandaeventparis,,"rue de Lyon , Paris, Île-de-France 75012, FR","A&A EVENT is an agency, specialised in the organisation of private and business events in Paris.",2,,a-and-a-event.com
54a128ea69702d90a2ea7901,A+A communication,public relations and communications,http://www.aplusa.be,http://www.linkedin.com/company/a-a-communication,,,"Tuinwijklaan 9, Ghent, BE","translation, communication",2,,aplusa.be
54a13c5469702d04868de001,Mergenthaler Transfer and Storage,transportation/trucking/railroad,http://www.mergenthaler.net,http://www.linkedin.com/company/mergenthaler-transfer-and-storage,https://www.facebook.com/mergenthalertransfer,https://www.twitter.com/mergenthaler2,"1414 North Montana Ave, Helena, MT 59601, US","Founded in 1933, Mergenthaler Transfer currently has three divisions.  Household Goods Moving and Storage / United Van Lines Agent.  MTS Freight LTL Carrier and Special Contracts Division which handles specialized high value cargo - primarly in the telecomunications industry.",71,75000000.0,aamovinginc.com
54a12b2a69702d9548fd6702,A&A Biotechnology,biotechnology,http://www.aabiot.com,http://www.linkedin.com/company/a&a-biotechnology,https://www.facebook.com/aabiotechnology/,,"Al. Zwyciestwa 96/98, Gdynia, Pomorskie 81-451, PL","\A&A Biotechnology is a Polish company that develops and produces innovative tools for the life science industry. The company has it's own research laboratories and production facilities. \\A&A Biotechnology offer includes DNA and RNA isolation kits, PCR and reverse transcription reagents, cloning and transformation reagents, molecular biology reagents and services.\\The company also have facilities able to produce high volume of molecular biology - grade enzymes including: Proteinase K, Mutanolysin, Lysostaphin, Lyticase.\\A&A Biotechnology products and services are mainly used by scientific and diagnostic laboratories at: universities, research institutes, veterinary laboratories, health services, laboratories for environmental analyzes, forensic laboratories and other life science companies.\\In addition, as a specialist life science company with its own R&D and production department, we are able to tailor our products and solutions to meet client's individual needs.\\\Website:\www.shop-aabiot.home.pl\\Ordering\www.shop-aabiot.home.pl\e-mail: orders@aabiot.com\phone: +48 58 698 21 94",5,,aabiot.com
5d35e481a3ae614e87252f35,A,computer games,http://www.acute-games.com,http://www.linkedin.com/company/acutegames,https://www.facebook.com/acutegamesoffice/,https://twitter.com/acute_games,"24, Rue Armagnac, Carcassonne, Occitanie 11000, FR",Our goal: Expand Urban Rivals franchise,13,7000000.0,acute-games.com
59bba085a6da981335c83f9e,A&A Painting,consumer services,http://www.aapainting.us,,https://www.facebook.com/aapaintingwa,,"5216 Grove St, Unit B, Marysville, WA 98270",,0,,aapainting.us
54a1a4a174686949e74c4704,A & A Maintenance,facilities services,http://www.aamaintenance.com,http://www.linkedin.com/company/a-&-a-maintenance,,https://www.twitter.com/aamaintenance,"965 Midland Ave, Yonkers, NY 10704, USA","A minority owned, privately held facility maintenance company.  Originally founded in 1973, today employes over 5,000 team members in 28 states across the country.  \\A&A Maintenance is a forward thinking company focused on sustainable products and the most efficient procedures.  Currently maintaining over 120 million square feet with a diverse portfolio of clients ranging from Class A office space, healthcare, aviation, education, hospitality, arenas, and municipalities.  \\Servicing both union and non-union facilities.",98,600000000.0,aamaintenance.com
59bbac13a6da98f5ee76d464,A A Podiatry,hospital & health care,http://www.aapodiatry.com,,,,"6355 Walker Ln, Alexandria, VA 22310",,0,,aapodiatry.com
55e150cef3e5bb792c00054a,A,apparel & fashion,http://www.atlast.us,http://www.linkedin.com/company/at-last,,,10018 United States,0000,18,,atlast.us
55ed53e1f3e5bb74c50019f0,A A A Auctioneers,consumer services,http://www.aaaauctioneers.net,http://www.linkedin.com/company/a-a-a-auctioneers,,,"Port Richey, FL","A A A Auctioneers is a consumer services company based out of 8741 Woodcrest Dr, Port Richey, FL, United States.",3,,aaaauctioneers.net
56d754e1f3e5bb62cb0079a7,A & A Realty,real estate,http://www.aarealty.net,http://www.linkedin.com/company/a-&-a-realty,,,,A & A Realty is a real estate company based out of Australia.,19,,aarealty.net
55922c3373696418a5d3ae00,a/a,nonprofit organization management,http://www.aplusa-online.com,http://www.linkedin.com/company/a-a,https://www.facebook.com/AplusAOnline,https://twitter.com/AplusATradeFair,,,37,,aplusa-online.com
5569d8bd73696425e2c7a300,A&A,management consulting,http://www.adincorp.com,http://www.linkedin.com/company/a&a-,,,"20 F Street NW, 700, Washington, DC 20001, US","A&A is a global consultancy delivering unique solutions in the areas of finance, engineering, technology, cyber-security and renewable energy for Federal, state, local, commercial and nonprofit customers.",450,,adincorp.com
55698e85736964255d6f5300,A&A Extensions,construction,http://www.aandaextensions.co.nz,http://www.linkedin.com/company/a&a-extensions,http://www.facebook.com/AandAExtensions,https://twitter.com/aandaextensions,"2 Waynes Place, Auckland, NZ","Alvin and the team at A & A Extensions have a broad range of knowledge in the building and construction industry, so if you have a building project which seems challenging, don't despair! Tell us about it and we will make it happen for you.\\We hand pick our team of qualified carpenters based on their passion for detail, friendliness, professionalism and being able to follow strict schedules. This ensures that you receive highly skilled and passionate builders working on your home.\\We are known as an organisation that is relentlessly striving to achieve the highest standards of workmanship and client experience. We know that at different times in our history we have fallen short of meeting our own high standards (and our client's standards) - but we are always striving to improve and to reach that next level.",1,,aandaextensions.co.nz
54a13ca569702de5b387fa01,A&A Coaching,broadcast media,http://www.artistamundo.com,http://www.linkedin.com/company/a&a-coaching,,,Miami,Etiquette training and coaching for young women,3,,artistamundo.com
5c1eccf880f93e96060f208c,A+A architectes,architecture & planning,http://www.aplusa-architectes.fr,http://www.linkedin.com/company/aplusa-archi,,,"1 bis Villa Guizot, Paris, Paris 75017, FR",Agence d'architecture,12,,aplusa-architectes.fr
5a9ea432a6da98d954ddbb8b,A&A snc,import and export,http://www.aanda.it,http://www.linkedin.com/company/aanda,,,"Salsomaggiore Terme, Parma 43039, IT","A&A is a powerful, diversified multi-line marketing agency and sourcing development company. A&A's goal is to develop and counsel, fairly and professionally, both our clients and the factories we serve. We are committed to using our considerable resources to exceed our quotas with every company we handle. At A&A we are involved both with Import and with Export.\We are proud of the services we offer, our techniques, our people and our style.\We offer world class salesmanship, customer service, professional marketing and sourcing expertise.\Success is not easy. Successful selling is an achievement accomplished through market knowledge combined with strategic planning, strong management and resources, and the dedication of a professional team.\\We reach out to our customers by leveraging our varied network of sales channels as well as by direct sales.\We attach the highest importance to maintaining with all companies we represent excellent relationships based on trust and transparency.\We consider ourselves an extension of their operations on the territory we serve.\\A&A's sales force is unique in that they provide our clients full coverage in all channels of distribution. Our Sales Team has been trained in the art of selling and has the knowledge and experience to assist our accounts in marketing, strategic planning, merchandising, advertising, packaging, inventory planning and product presentation.\\People at A&A have been operating in the market for more than 30 years, growing alongside the developing of the Italian society. Deeply rooted in the country, we take pride in our community, our people, and our privileged and honored relationships with our customers.",3,,aanda.it
54a19fc874686945fa66d302,A&A Manufacturing,plastics,http://www.aamfg.com,http://www.linkedin.com/company/a&a-manufacturing,https://www.facebook.com/AAMFG/,https://twitter.com/aamanufacturing,"3750 W Indian School Rd, Phoenix, AZ 85019, USA","From humble beginnings in the lube bays of an old gas station, A&A Manufacturing has become one of the most distinctive and innovative pool product manufacturers in the world. With a current count of 15 patents and many patents pending, there will be no end to the constant innovation that has built A&A's solid reputation. A&A Manufacturing has and will continue to be at the forefront of pool product technology.",34,,aamfg.com
559210c273696418bcf44900,AAA Pools,information technology and services,http://www.aaapoolsga.com,http://www.linkedin.com/company/aaa-pools,,,"Bradenton, Florida","AAA Pools is an information technology and services company based out of 6405 Addington Pl, Bradenton, Florida, United States.",6,,aaapool.com
54a1a9f474686945faa5e205,A A Sportfishing,fishery,http://www.americananglersportfishing.com,http://www.linkedin.com/company/a-a-sportfishing,,,"1403 Scott St, San Diego, CA 92106, US","A A Sportfishing is a fishery company based out of 1403 Scott St, San Diego, CA, United States.",0,,americananglersportfishing.com
5ed4b3e1ec16510001c746fb,A,computer software,http://www.axir.io,http://www.linkedin.com/company/axir,,,"Singapore, Singapore 239496, SG",Leading Company,0,,axir.io
556d995b73696411e3505901,A & A Strategy,consumer services,http://www.aastrategy.com,http://www.linkedin.com/company/a-&-a-strategy,,,,"A & A Strategy founded in January, 2013 is a consulting firm focused on creating values in specific areas. These areas are selected considering the future shelf-life of the trends - the ones that will stay around.The business principles that we follow are:1.  Integrity - We will deliver what we say, with quality.2.  Value-creation - We guarantee that we add value to your organization.3.  Trust -  We operate on trust and authenticity, build long-term relationships of value. Our clients range from medium sized export-oriented business to start-ups and social ventures. We also consult people in senior management roles.",0,,aastrategy.com
556d543e736964126c78e700,A&A Testing,business supplies and equipment,http://www.a-atesting.com,http://www.linkedin.com/company/a&a-testing,https://www.facebook.com/AATestingLtd/,https://twitter.com/AATestingLtd,"3077 188 St, Surrey, BC V3S 9V5, Canada","A&A Testing Ltd. has been serving its Contracting, Engineering and Municipal clients since 1997\\Over the past ten years, A&A Testing Ltd. has been managed and operated by Mike Jones, a NASSCO certified operator with over 20 years of experience in the Sewer Cleaning and CCTV Inspection industries.\\A&A Testing Ltd. maintains a high level of service and quality by using the latest in CCTV Inspection and Sewer Cleaning equipment. Our equipment includes two CCTV Inspection trucks, two Vactor 2100 Sewer Cleaning trucks, and our Air and Water Pressure Testing truck.",3,,a-atesting.com
559214ec7369641b338b1b00,A,capital markets,http://www.aesculapius.it,http://www.linkedin.com/company/aesculapius-books,,,"Phoenix, Arizona",A,27,,aesculapius.it
556dd16e73696411bcbfa401,A&A Trenching,construction,http://www.aatrenching.ca,http://www.linkedin.com/company/a&a-trenching,,,"5808 - 125 Avenue, Edmonton, Alberta T5H 5W2, CA","A & A Trenching is a great family oriented company. Our work is in Edmonton and surrounding area, so you are home every night.  \\A construction company that brings experience, expertise and integrity to its projects. This combination of excellence gives our customers the security they need so they are free to concentrate on their business concerns. Not only do we respond to the needs of our customers, we also work to help define their needs so that their projects are done more efficiently and economically. Our people bring a high level of commitment to all our projects, whether these projects be large or small.\ \Experience\ \Our experience covers many areas of construction from site services to complete site development, with concentration on the following fields:\ \Sanitary Sewer Lines \Storm Sewer Lines\Road Construction \Water Main Lines\Electrical Services\Gas Services\﻿﻿Earth Moving\Excavation \\Commitment\ \Our philosophy is to concentrate on the task at hand.  This means that the projects we are working on are the most important part of our day.  We give our complete attention to getting the job done well. The trust given to us by our customers requires that we deliver the best service possible.",10,35000000.0,aatrenching.ca
5500c34a736964172c814400,A&A Paving,construction,http://www.aandapaving.com,http://www.linkedin.com/company/a-&-a-paving-contractors-inc,https://www.facebook.com/AandAPaving/,https://twitter.com/AA_Paving,"251 N Garden Ave, Roselle, IL 60172, EE. UU.","""Quality beyond the surface""Built on the principles of honesty and fair dealing, for more than 50 years A and A has been delivering the finest quality pavement at fair prices, using state-of-the-art techniques and highly trained professional crews. Quality Beyond the Surface, as our promise states, means our clients get more than just a good looking surface. The real benefits are consultation, proper planning and installation of quality materials by experienced crews who take pride in their work.Our Mission:We help businesses enhance their image, improve safety and protect their investment through the installation, repair and maintenance of their asphalt pavement and surfaces.",15,,aandapaving.com
59bb9ceaa6da982412f5c968,A & A Painting,consumer services,http://www.aapaintingct.co,,,,"40 Pelham Ln, Wilton, CT 06897",,0,,aapaintingct.co
54a135fb69702d449401fe00,A&A Search,staffing and recruiting,http://www.aandasearch.com,http://www.linkedin.com/company/a&a-search,https://www.facebook.com/aa-search-and-clinlab-staffing-466751823444008,https://www.twitter.com/aasearchstaff,"4 Merrill Industrial Dr #218, Hampton, NH 03842, EE. UU.","A&A Search Staffing is driven – just as hard as you are – to deliver effective, efficient and successful results.Since 2002, we've built our industry-leading IT recruitment philosophy on providing superior candidates who hit the ground running.- Immediate contributors in entry- to C-level IT, software/hardware engineering and QA, and tech support - Specialized financial software developers and QA experts - Contract, contract-to-permanent and contingency-based/direct hire options - Serving clients in New EnglandWe're committed to providing staffing and recruiting solutions that are tailored to your company, specific industry, and culture…all to meet your staffing expectations.",29,6000000.0,aandasearch.com
5a9ce3f3a6da98d9a1559447,A&A Furnishing,textiles,http://www.aafpl.com,http://www.linkedin.com/company/a&a-furnishing,https://www.facebook.com/AA-Furnishing-459681270892983/,https://twitter.com/AAFurnishing,"Shivaji Vihar, Shivaji Enclave, Rajouri Garden, New Delhi, Delhi 110027, IN","A&A Furnishing is a one stop furnishing destination. \We have an extensive range of Indian & Imported fabrics for curtain and upholstery. We have got a close association with professionals like architects & interior designers across PAN India. \We have an in-house manufacturing unit for curtain stitching, fabrication etc. We offer end-to-end solution for all kind of window dressing and designing.",3,,aafpl.com
59bba2a4a6da989c5b50902b,A & A Mattress,retail,http://www.aamattress.com,,,,"21 Southdale Road E, London, ON N6C 6B4, Canada",,0,,aamattress.com
55edbad5f3e5bb16ec0075ba,A A A Moving Company,logistics and supply chain,http://www.aaa-moving.com,http://www.linkedin.com/company/a-a-a-moving-company,,,"Plano, Texas","A A A Moving Company is a logistics and supply chain company based out of 5000 Whitestone Ln # 1314, Plano, Texas, United States.",0,,aaa-moving.com
5d0aa0b1f65125ddf1745c73,"Dynatect Manufacturing, Inc. (formerly A&A Manufacturing)",mechanical or industrial engineering,http://www.dynatect.com,http://www.linkedin.com/company/dynatect,https://www.facebook.com/dynatect/,https://twitter.com/dynatect,"2300 S Calhoun Rd, New Berlin, WI 53151, US","Dynatect designs and manufactures protective devices for equipment and people. No matter what your situation is, you can expect us to understand what you are trying to accomplish. Over 98% of our new designs meet application standards on the very first production piece.Simply put: with Dynatect, you get what you need, when you need it. Find your functional solution, partner with Dynatect.",110,37500000.0,aaman.com
59bb9d54a6da98244bf6af85,A & A Flooring,consumer services,http://www.aafloors.biz,,,,"2528 E Lincolnway, Sterling, IL 61081",,0,,aafloors.biz
55ea824bf3e5bb6da20007c4,A&A Construction,,http://www.aaconstructionatl.com,http://www.linkedin.com/company/a&a-construction,,,,,11,,aaconstructionatl.com
59bba62ea6da989b3701b4e0,A&A Windshield,automotive,http://www.aawindshield.com,,,,,,0,,aawindshield.com
59bb9e53a6da982435fa1a6a,A A A Party Rentals,events services,http://www.aaapartyrent.com,,https://www.facebook.com/AAA-Party-Rentals-455178944561919/,,"1001 Stewart Ave, Garden City, NY 11530",,0,,aaapartyrent.com
5e5b8142e5492b00015f7c9f,A&A Material,railroad manufacture,http://www.aa-material.co.jp,,,,"Tsurumi, Kanagawa, Japan",A&A Material is a construction materials manufacturer company.,0,,aa-material.co.jp
55696f40736964257d7a2c00,A & A Inc,international trade and development,http://www.aaincs.com,http://www.linkedin.com/company/a-&-a-inc,,,"505 Vishwadeep Tower, District Center Janakpuri, New Delhi, New Delhi 110058, IN","AAI is a Global Technical Trading & Service Company, established in 2003 with experienced team of Engineers & Technocrats working for betterment of business in Medical, Industrial, Infrastructure, Power and Steel Industry",6,,aaincs.com
5592168273696418a5c25f00,A & A Melters,,http://www.aamelters.com,http://www.linkedin.com/company/a-&-a-melters,,,,,3,,aamelters.com
556de63d736964121750c201,A&A COMMERCIUM,mining & metals,http://www.aacommercium.com,http://www.linkedin.com/company/a&a-commercium,,,"34 South Molton Street, London, GB","A&A COMMERCIUM we are group of companies providing procurement and business services. We have been also actively involved in the physical trading and supply of metals globally, this include precious and non-ferrous metals.\\A&A Commercium offer you the best service and the most competitive foreign currency exchange rates available today. With years of experience providing financial solutions we have developed an innovative range of products and currency transfer services that can help to minimise your foreign exchange risks and take the hassle out of international payments.",1,,aacommercium.com
5592143273696418e9d85500,A,executive office,http://www.altitudere.com.au,http://www.linkedin.com/company/altitude-real-estate,,,"6/8 Alvan St, Perth WA 6008, Australia",Check out our website!,13,,altitudere.com.au
54a1340869702d3170191f00,A Bet A,computer software,http://www.abeta.co.uk,http://www.linkedin.com/company/a-bet-a-technology-ltd-,,,"The Annex, Technology House, Station Road, Alton, Hampshire GU34 2PZ, GB","A Bet A is a leading supplier of betting systems in the UK, Ireland, and Worldwide.\\We supply Retail/EPOS, Call Centre, and Online Bookmaking operations.\\Founded in 1990, as a specialist provider of betting transactional systems, A Bet A are innovative, forward looking, and responsive to customer needs and industry developments; always providing new functionality to keep the Bookmaker ahead of the game.\\A Bet A services a worldwide customer base, providing robust, reliable, and cost effective leading edge products.\\Once you become an A Bet A customer you receive ongoing support: we help you to get the best from your product, providing help, advice, problem solving, and system upgrades.\\A Bet A products help the Bookmaker cut operating costs, and improve trading margins. Whether you are a small operator, or a large chain, A Bet A solutions can make you more profitable.",6,,abeta.co.uk
55f954b4f3e5bb566a003f0c,A A Team,information technology and services,http://www.aa-team.com,http://www.linkedin.com/company/a-a-team,https://www.facebook.com/aateamelite/,,"Green Bay, WI","A A Team is an information technology and services company based out of PO Box 10071, Green Bay, WI, United States.",0,,aa-team.com
57c4f7f6a6da986ac743fcbf,A A America,automotive,http://www.a-america.com,http://www.linkedin.com/company/a-a-america,,,"Glen Burnie, MD","A A America is an automotive company based out of 7060 Aviation Blvd, Glen Burnie, MD, United States.",4,9800000.0,a-america.com
55f7f4d7f3e5bb180e003033,A A Siding,military,http://www.aasidexside.com,http://www.linkedin.com/company/a-a-siding,https://www.facebook.com/aasidexsideconstruction/,https://twitter.com/aasidexside,"Paragould, Arkansas","A A Siding is a military company based out of 3193 E Greene Cty Rd, Paragould, Arkansas, United States.",0,2400000.0,aasidexside.com
59bb9c3ea6da9824ad248354,A. A. Electric,consumer services,http://www.aaelectricri.com,,,,"3897 Old Post Rd, Charlestown, RI 02813",,0,,aaelectricri.com
54a129cb69702dc841188401,a,marketing and advertising,http://www.anchofreelance.co.uk,http://www.linkedin.com/company/ancho-freelance,,,"Alta Ave, Mountain View, California 94043, US",a,0,,anchofreelance.co.uk
59bb9d51a6da982427a48a4a,A & A Accounting,restaurants,http://www.a2accounting.com,,,,"7840 Firestone Blvd, Ste 112, Downey, CA 90241",,0,,a2accounting.com
5da44e19f09b16000130942d,A A ELECTRIC,consumer services,http://www.aaelectric.com,http://www.linkedin.com/company/a-a-electric,https://www.facebook.com/AAELECTRICCO/,https://mobile.twitter.com/aguilerappeter,"8608 FM 1690, LAMPASAS, Texas 76550, US","A A ELECTRIC is a company based out of 8608 FM 1690, LAMPASAS, Texas, United States.",2,,aaelectric.com
556db2f073696411e3427f01,A A Engineering,mechanical or industrial engineering,http://www.aaengineering.ie,http://www.linkedin.com/company/a-a-engineering,,,"Boca Raton, Florida","We specialize in a wide variety of steel fabrication and workshop services to suit any design or specification. We supply products, manufactured from various materials, such as Stainless Steel, Mild Steel, Aluminum and Bronze.",5,,aaengineering.ie
5500ca947369641754376900,A&A Creative,marketing and advertising,http://www.aandacreative.com,http://www.linkedin.com/company/a&a-creative,,,,"A&A Creative specializes in helping your company succeed in the creative world. If you're looking for video production services, graphic design services, printing services or creative consulting; you've come to the right place. It's time to get started...\\It's time to Get Creative!",6,,aandacreative.com
5da4a274ea9a2b0001cbe52c,A,computer software,http://www.angat.ph,http://www.linkedin.com/company/uninovus,,,"Singapore, Singapore 068737, SG","Angat builds high-performing, distributed engineering teams with the\Philippines' most talented Software Developers\\Our goal is to build the next generation of Filipino tech leaders by recruiting the most talented engineers and shaping them into world-class technologists through our ecosystem of global partners, talent acceleration and tech community.\\Developers at Angat become fully integrated members of the distributed engineering teams of our partners, getting to experience first-hand the cutting edge technologies being developed at top tech firms and hyper-growth start-ups.",1,,angat.ph
556dc2c0736964124f728c01,A,retail,http://www.ahmchicagowest.com,http://www.linkedin.com/company/american-heritage-motorcycles-chicago-west,,,"2821 Bishop Rd., Willoughby Hills, Ohio 44092, US",,8,,ahmchicagowest.com
5e55bd94e31ebf0001c30fdc,A & A Logistik,,http://www.aa-logistik.de,http://www.linkedin.com/company/a-&-a-logistik,,,"43 Magdeburger Chaussee, Halle, DE","Willkommen bei A & A Logistik, der Fullservice-Spezialistin für Logistik-Lösungen im Food- und Nonfoodbereich.",6,,aa-logistik.de
55e17a0af3e5bb50b60005a7,A ,electrical/electronic manufacturing,http://www.apmsales.co.uk,http://www.linkedin.com/company/a-p-machinery,,,,Used electronic manufacturing (PCB) equipment bought and sold. \Specialist in bareboard equipment.\Brokerage service available on commission basis.\Auctions and factory clearance.\Machinery moves and transportation arranged.\Equipment finance also arranged.,0,,apmsales.co.uk
57c4a640a6da982ca50a0b60,A A Repair,restaurants,http://www.aa-repairs.com,http://www.linkedin.com/company/a-a-repair,,,"Houston, Texas","A A Repair is a restaurants company based out of 11514 Endicott Ln, Houston, Texas, United States.",2,,aa-repairs.com
59bb9c46a6da982458a5e3b8,A-A-A Pregnancy Options,nonprofit organization management,http://www.aaapregnancyoptions.org,,,,"35 E Willow St, Massapequa, NY 11758",,0,,aaapregnancyoptions.org
54a12add69702d9b8bb25402,A&A Multiprime,legal services,http://www.aamultiprime.com,http://www.linkedin.com/company/a&a-multiprime,,,,"A&A Multiprime acts as Correspondent to the world's most important marine insurers and as a leading Colombian boutique law firm with a strong maritime, shipping and commercial law practice. We Advice & Assist our clients to minimize risks and maximize business results, delivering timely and cost-effective solutions.",5,,aamultiprime.com
59bbaa8ea6da98f95d170eac,A & A Cleaners,consumer services,http://www.aadrycleanersnh.com,,,,"1019 Hanover St, Manchester, NH 03104",,0,,aadrycleanersnh.com
